objectId,witness
kb_1031_Normalized,"{
  ""items"" : null
}"
kb_1029_Normalized,"{
  ""items"" : null
}"
kb_1030_Normalized,"{
  ""items"" : null
}"
kb_162_Normalized,"{
  ""items"" : null
}"
kb_308_Normalized,"{
  ""endpoints"" : null,
  ""addressType"" : ""w""
}"
kb_307_Normalized,"{
  ""endpoints"" : null,
  ""addressType"" : ""w""
}"
kb_164_Normalized,"{
  ""items"" : null
}"
kb_163_Normalized,"{
  ""items"" : null
}"
kb_973_Normalized,"{
  ""items"" : null
}"
kb_767_Normalized,{ }
kb_972_Normalized,"{
  ""items"" : null
}"
kb_766_Normalized,{ }
kb_72_Normalized,"{
  ""items"" : null
}"
kb_71_Normalized,"{
  ""items"" : null
}"
kb_174_Normalized,"{
  ""items"" : null
}"
kb_176_Normalized,"{
  ""items"" : null
}"
kb_175_Normalized,"{
  ""items"" : null
}"
kb_398_Normalized,"{
  ""items"" : null
}"
kb_840_Normalized,"{
  ""items"" : null
}"
kb_494_Normalized,{ }
kb_839_Normalized,"{
  ""items"" : null
}"
kb_496_Normalized,{ }
kb_495_Normalized,{ }
kb_901_Normalized,"{
  ""items"" : null
}"
kb_900_Normalized,"{
  ""items"" : null
}"
kb_95_Normalized,"{
  ""items"" : null
}"
kb_46_Normalized,"{
  ""items"" : null
}"
kb_96_Normalized,"{
  ""items"" : null
}"
kb_98_Normalized,"{
  ""items"" : null
}"
kb_45_Normalized,"{
  ""items"" : null
}"
kb_97_Normalized,"{
  ""items"" : null
}"
kb_336_Normalized,{ }
kb_32_Normalized,"{
  ""items"" : null
}"
kb_335_Normalized,{ }
kb_30_Normalized,"{
  ""items"" : null
}"
kb_899_Normalized,"{
  ""items"" : null
}"
kb_31_Normalized,"{
  ""items"" : null
}"
kb_328_Normalized,"{
  ""items"" : null
}"
kb_696_Normalized,"{
  ""items"" : null
}"
kb_695_Normalized,"{
  ""items"" : null
}"
kb_664_Normalized,{ }
kb_663_Normalized,{ }
kb_329_Normalized,"{
  ""items"" : null
}"
kb_327_Normalized,"{
  ""items"" : null
}"
kb_313_Normalized,"{
  ""items"" : null
}"
kb_312_Normalized,"{
  ""items"" : null
}"
kb_311_Normalized,"{
  ""items"" : null
}"
kb_310_Normalized,"{
  ""items"" : null
}"
kb_585_Normalized,{ }
kb_438_Normalized,{ }
kb_584_Normalized,{ }
kb_437_Normalized,{ }
kb_436_Normalized,{ }
kb_771_Normalized,"{
  ""items"" : null
}"
kb_770_Normalized,"{
  ""items"" : null
}"
kb_969_Normalized,{ }
kb_968_Normalized,{ }
kb_1097_Normalized,{ }
kb_1099_Normalized,{ }
kb_1098_Normalized,{ }
kb_363_Normalized,{ }
kb_362_Normalized,{ }
kb_668_Normalized,"{
  ""items"" : null
}"
kb_667_Normalized,"{
  ""items"" : null
}"
kb_567_Normalized,{ }
kb_569_Normalized,{ }
kb_568_Normalized,{ }
kb_202_Normalized,"{
  ""names"" : {
    ""plural"" : ""rxnfmqgeebeoa"",
    ""kind"" : ""zsdzspmqcxjtgd""
  },
  ""versions"" : null,
  ""scope"" : null,
  ""group"" : ""pvmwmmp""
}"
kb_594_Normalized,"{
  ""items"" : null
}"
kb_450_Normalized,"{
  ""items"" : null
}"
kb_593_Normalized,"{
  ""items"" : null
}"
kb_449_Normalized,"{
  ""items"" : null
}"
kb_448_Normalized,"{
  ""items"" : null
}"
kb_721_Normalized,{ }
kb_720_Normalized,{ }
kb_204_Normalized,"{
  ""names"" : {
    ""plural"" : ""qgeebeoapezs"",
    ""kind"" : ""spmqcxjtgdyx""
  },
  ""scope"" : ""pvmwmmp"",
  ""group"" : ""ylw""
}"
kb_203_Normalized,"{
  ""names"" : {
    ""plural"" : ""qgeebeoapezs"",
    ""kind"" : ""spmqcxjtgdyx""
  },
  ""scope"" : ""pvmwmmp"",
  ""group"" : ""ylw""
}"
kb_979_Normalized,"{
  ""items"" : null
}"
kb_978_Normalized,"{
  ""items"" : null
}"
kb_1100_Normalized,"{
  ""items"" : null
}"
kb_1102_Normalized,"{
  ""items"" : null
}"
kb_1101_Normalized,"{
  ""items"" : null
}"
kb_367_Normalized,"{
  ""items"" : null
}"
kb_366_Normalized,"{
  ""items"" : null
}"
kb_607_Normalized,{ }
kb_606_Normalized,{ }
kb_570_Normalized,"{
  ""items"" : null
}"
kb_572_Normalized,"{
  ""items"" : null
}"
kb_571_Normalized,"{
  ""items"" : null
}"
kb_322_Normalized,"{
  ""name"" : ""zsdzspmqcxjtgd""
}"
kb_323_Normalized,"{
  ""name"" : ""zsdzspmqcxjtgd""
}"
kb_724_Normalized,"{
  ""items"" : null
}"
kb_723_Normalized,"{
  ""items"" : null
}"
kb_120_Normalized,"{
  ""name"" : ""ezsdzspmqcxjtg""
}"
kb_119_Normalized,"{
  ""name"" : ""ezsdzspmqcxjtg""
}"
kb_621_Normalized,"{
  ""items"" : null
}"
kb_620_Normalized,"{
  ""items"" : null
}"
kb_390_Normalized,{ }
kb_392_Normalized,{ }
kb_391_Normalized,{ }
kb_399_Normalized,"{
  ""items"" : null
}"
kb_401_Normalized,"{
  ""items"" : null
}"
kb_400_Normalized,"{
  ""items"" : null
}"
kb_678_Normalized,{ }
kb_677_Normalized,{ }
kb_190_Normalized,"{
  ""spec"" : {
    ""names"" : {
      ""plural"" : ""qgeebeoapezs"",
      ""kind"" : ""spmqcxjtgdyx""
    },
    ""versions"" : [ ],
    ""scope"" : ""mwmmpmpylwrk"",
    ""group"" : ""eozgboqayhufoj""
  }
}"
kb_1116_Normalized,{ }
kb_1114_Normalized,{ }
kb_1113_Normalized,{ }
kb_1115_Normalized,{ }
kb_1117_Normalized,"{
  ""nodeName"" : ""myu"",
  ""source"" : { },
  ""attacher"" : ""nfmqgeebeoape""
}"
kb_1119_Normalized,"{
  ""nodeName"" : ""myu"",
  ""source"" : { },
  ""attacher"" : ""nfmqgeebeoape""
}"
kb_1120_Normalized,"{
  ""nodeName"" : ""myu"",
  ""source"" : { },
  ""attacher"" : ""nfmqgeebeoape""
}"
kb_1118_Normalized,"{
  ""nodeName"" : ""myu"",
  ""source"" : { },
  ""attacher"" : ""nfmqgeebeoape""
}"
kb_192_Normalized,"{
  ""spec"" : {
    ""names"" : {
      ""plural"" : ""eoapezsdzspmqc"",
      ""kind"" : """"
    },
    ""scope"" : """",
    ""group"" : ""xkrpvmwmmpmpyl""
  }
}"
kb_191_Normalized,"{
  ""spec"" : {
    ""names"" : {
      ""plural"" : ""eoapezsdzspmqc"",
      ""kind"" : """"
    },
    ""scope"" : """",
    ""group"" : ""xkrpvmwmmpmpyl""
  }
}"
kb_196_Normalized,"{
  ""items"" : null
}"
kb_198_Normalized,"{
  ""items"" : null
}"
kb_197_Normalized,"{
  ""items"" : null
}"
kb_1103_Normalized,"{
  ""name"" : null
}"
kb_1104_Normalized,"{
  ""name"" : null
}"
kb_662_Normalized,{ }
kb_661_Normalized,{ }
kb_1108_Normalized,"{
  ""spec"" : {
    ""nodeName"" : ""krxnfmqgeebeo"",
    ""source"" : { },
    ""attacher"" : ""dzspmqcxjtgdy""
  }
}"
kb_1105_Normalized,"{
  ""spec"" : {
    ""nodeName"" : ""krxnfmqgeebeo"",
    ""source"" : { },
    ""attacher"" : ""dzspmqcxjtgdy""
  }
}"
kb_1107_Normalized,"{
  ""spec"" : {
    ""nodeName"" : ""krxnfmqgeebeo"",
    ""source"" : { },
    ""attacher"" : ""dzspmqcxjtgdy""
  }
}"
kb_1106_Normalized,"{
  ""spec"" : {
    ""nodeName"" : ""krxnfmqgeebeo"",
    ""source"" : { },
    ""attacher"" : ""dzspmqcxjtgdy""
  }
}"
kb_676_Normalized,"{
  ""items"" : null
}"
kb_675_Normalized,"{
  ""items"" : null
}"
kb_713_Normalized,{ }
kb_714_Normalized,{ }
kb_1112_Normalized,"{
  ""items"" : null
}"
kb_1109_Normalized,"{
  ""items"" : null
}"
kb_1111_Normalized,"{
  ""items"" : null
}"
kb_1110_Normalized,"{
  ""items"" : null
}"
kb_710_Normalized,{ }
kb_709_Normalized,{ }
kb_712_Normalized,"{
  ""items"" : null
}"
kb_711_Normalized,"{
  ""items"" : null
}"
kb_734_Normalized,"{
  ""containers"" : null
}"
kb_735_Normalized,"{
  ""containers"" : null
}"
kb_743_Normalized,{ }
kb_742_Normalized,{ }
kb_809_Normalized,"{
  ""selector"" : { }
}"
kb_806_Normalized,"{
  ""selector"" : { }
}"
kb_807_Normalized,"{
  ""selector"" : { }
}"
kb_808_Normalized,{ }
kb_739_Normalized,{ }
kb_738_Normalized,{ }
kb_821_Normalized,{ }
kb_820_Normalized,{ }
kb_485_Normalized,"{
  ""template"" : { }
}"
kb_484_Normalized,"{
  ""template"" : { }
}"
kb_237_Normalized,"{
  ""template"" : { },
  ""selector"" : { }
}"
kb_240_Normalized,"{
  ""template"" : { },
  ""selector"" : { }
}"
kb_489_Normalized,{ }
kb_490_Normalized,{ }
kb_488_Normalized,{ }
kb_269_Normalized,"{
  ""template"" : { },
  ""selector"" : { }
}"
kb_273_Normalized,"{
  ""template"" : { },
  ""selector"" : { }
}"
kb_741_Normalized,"{
  ""items"" : null
}"
kb_740_Normalized,"{
  ""items"" : null
}"
kb_150_Normalized,"{
  ""schedule"" : ""w"",
  ""jobTemplate"" : { }
}"
kb_151_Normalized,"{
  ""schedule"" : ""w"",
  ""jobTemplate"" : { }
}"
kb_149_Normalized,"{
  ""schedule"" : ""w"",
  ""jobTemplate"" : { }
}"
kb_797_Normalized,{ }
kb_794_Normalized,{ }
kb_815_Normalized,{ }
kb_814_Normalized,{ }
kb_479_Normalized,{ }
kb_478_Normalized,{ }
kb_228_Normalized,{ }
kb_225_Normalized,{ }
kb_255_Normalized,{ }
kb_251_Normalized,{ }
kb_805_Normalized,"{
  ""items"" : null
}"
kb_802_Normalized,"{
  ""items"" : null
}"
kb_145_Normalized,{ }
kb_819_Normalized,"{
  ""items"" : null
}"
kb_144_Normalized,{ }
kb_143_Normalized,{ }
kb_818_Normalized,"{
  ""items"" : null
}"
kb_483_Normalized,"{
  ""items"" : null
}"
kb_482_Normalized,"{
  ""items"" : null
}"
kb_1008_Normalized,"{
  ""template"" : { },
  ""selector"" : { },
  ""serviceName"" : null
}"
kb_1011_Normalized,"{
  ""template"" : { },
  ""selector"" : { },
  ""serviceName"" : null
}"
kb_236_Normalized,"{
  ""items"" : null
}"
kb_233_Normalized,"{
  ""items"" : null
}"
kb_265_Normalized,"{
  ""items"" : null
}"
kb_261_Normalized,"{
  ""items"" : null
}"
kb_684_Normalized,{ }
kb_683_Normalized,{ }
kb_148_Normalized,"{
  ""items"" : null
}"
kb_147_Normalized,"{
  ""items"" : null
}"
kb_146_Normalized,"{
  ""items"" : null
}"
kb_708_Normalized,"{
  ""items"" : null
}"
kb_707_Normalized,"{
  ""items"" : null
}"
kb_999_Normalized,{ }
kb_996_Normalized,{ }
kb_1007_Normalized,"{
  ""items"" : null
}"
kb_1004_Normalized,"{
  ""items"" : null
}"
kb_1161_Normalized,[ ]
kb_6_Normalized,{ }
